periodType,currencyCode,AccountsReceivable,BasicEPS,CashAndCashEquivalents,EBIT,EnterpriseValue,FreeCashFlow,GrossProfit,InvestedCapital,LongTermDebt,MarketCap,NetIncomeFromContinuingOperations,RetainedEarnings,TotalLiabilitiesNetMinorityInterest,year,symbol,open,high,low,close,volume,adjclose,dividends,splits
3M,USD,133000000.0,0.31,449000000.0,124000000.0,7483751403.0,66000000.0,215000000.0,8360000000.0,4580000000.0,3154751403.0,67000000.0,-355000000.0,5430000000.0,2024,0,15.1899995803833,15.770000457763672,13.539999961853027,14.100000381469727,60966600,12.94556999206543,0.25,0.0
3M,USD,133000000.0,0.31,449000000.0,124000000.0,7483751403.0,66000000.0,215000000.0,8360000000.0,4580000000.0,3154751403.0,67000000.0,-355000000.0,5430000000.0,2024,0,14.069999694824219,14.720000267028809,13.59000015258789,13.890000343322754,67268200,12.971733093261719,0.0,0.0
3M,USD,133000000.0,0.31,449000000.0,124000000.0,7483751403.0,66000000.0,215000000.0,8360000000.0,4580000000.0,3154751403.0,67000000.0,-355000000.0,5430000000.0,2024,0,13.90999984741211,15.765000343322754,13.819999694824219,15.550000190734863,57761500,14.521989822387695,0.0,0.0
3M,USD,133000000.0,0.31,449000000.0,124000000.0,7483751403.0,66000000.0,215000000.0,8360000000.0,4580000000.0,3154751403.0,67000000.0,-355000000.0,5430000000.0,2024,0,15.569999694824219,16.229999542236328,14.020000457763672,14.069999694824219,77059200,13.139832496643066,0.65,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,17.540000915527344,17.864999771118164,15.970000267028809,16.1299991607666,49011900,14.560550689697266,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,16.559999465942383,16.649999618530273,15.479999542236328,15.859999656677246,54606000,14.316822052001953,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,16.040000915527344,16.209999084472656,14.449999809265137,14.979999542236328,53820100,13.522445678710938,0.25,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,14.979999542236328,15.59000015258789,14.15999984741211,15.0600004196167,56990900,13.826970100402832,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,15.149999618530273,15.739999771118164,13.234999656677246,15.279999732971191,53194800,14.02895736694336,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,15.1899995803833,15.770000457763672,13.539999961853027,14.100000381469727,60966600,12.94556999206543,0.25,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,14.069999694824219,14.720000267028809,13.59000015258789,13.890000343322754,67268200,12.971733093261719,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,13.90999984741211,15.765000343322754,13.819999694824219,15.550000190734863,57761500,14.521989822387695,0.0,0.0
3M,USD,124000000.0,0.26,480000000.0,128000000.0,7257291817.0,97000000.0,181000000.0,8331000000.0,4579000000.0,2910291817.0,57000000.0,-353000000.0,5466000000.0,2024,0,15.569999694824219,16.229999542236328,14.020000457763672,14.069999694824219,77059200,13.139832496643066,0.65,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,17.540000915527344,17.864999771118164,15.970000267028809,16.1299991607666,49011900,14.560550689697266,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,16.559999465942383,16.649999618530273,15.479999542236328,15.859999656677246,54606000,14.316822052001953,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,16.040000915527344,16.209999084472656,14.449999809265137,14.979999542236328,53820100,13.522445678710938,0.25,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,14.979999542236328,15.59000015258789,14.15999984741211,15.0600004196167,56990900,13.826970100402832,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,15.149999618530273,15.739999771118164,13.234999656677246,15.279999732971191,53194800,14.02895736694336,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,15.1899995803833,15.770000457763672,13.539999961853027,14.100000381469727,60966600,12.94556999206543,0.25,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,14.069999694824219,14.720000267028809,13.59000015258789,13.890000343322754,67268200,12.971733093261719,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,13.90999984741211,15.765000343322754,13.819999694824219,15.550000190734863,57761500,14.521989822387695,0.0,0.0
3M,USD,131000000.0,0.32,402000000.0,90000000.0,7161923439.0,17000000.0,162000000.0,8210000000.0,4565000000.0,2849923439.0,73000000.0,-420000000.0,5567000000.0,2024,0,15.569999694824219,16.229999542236328,14.020000457763672,14.069999694824219,77059200,13.139832496643066,0.65,0.0
3M,USD,125000000.0,-0.29,233000000.0,12000000.0,6544909389.0,9000000.0,169000000.0,8059000000.0,4565000000.0,2155909389.0,-57000000.0,-525000000.0,5465000000.0,2025,0,14.149999618530273,14.289999961853027,13.220000267028809,13.489999771118164,71805500,13.180595397949219,0.0,0.0
3M,USD,125000000.0,-0.29,233000000.0,12000000.0,6544909389.0,9000000.0,169000000.0,8059000000.0,4565000000.0,2155909389.0,-57000000.0,-525000000.0,5465000000.0,2025,0,13.149999618530273,13.295000076293945,12.229999542236328,12.279999732971191,59518800,11.998348236083984,0.0,0.0
3M,USD,125000000.0,-0.29,233000000.0,12000000.0,6544909389.0,9000000.0,169000000.0,8059000000.0,4565000000.0,2155909389.0,-57000000.0,-525000000.0,5465000000.0,2025,0,12.369999885559082,12.5,10.460000038146973,10.680000305175781,97447800,10.435046195983887,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,11.140000343322754,11.170000076293945,10.050000190734863,10.199999809265137,35825700,9.854291915893555,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.220000267028809,10.640000343322754,10.029999732971191,10.279999732971191,32484300,9.93157958984375,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.40999984741211,10.529999732971191,9.869999885559082,10.460000038146973,30190600,10.105480194091797,0.09,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.489999771118164,10.859999656677246,10.0,10.359999656677246,45694500,10.097010612487793,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.390000343322754,10.529999732971191,9.390000343322754,10.430000305175781,61834400,10.165234565734863,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.319999694824219,10.890000343322754,9.649999618530273,10.319999694824219,43051100,10.058025360107422,0.09,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.329999923706055,10.569999694824219,9.970000267028809,10.09000015258789,50494300,9.918074607849121,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.119999885559082,11.100000381469727,9.880000114440918,10.75,57531600,10.566828727722168,0.0,0.0
3M,USD,36694000.0,0.05,400678000.0,24493000.0,2955294142.0,38484000.0,99516000.0,2694456000.0,239410000.0,2269153142.0,13035000.0,-538076000.0,980804000.0,2024,SHO,10.770000457763672,12.40999984741211,10.65999984741211,11.84000015258789,69368300,11.638257026672363,0.09,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,SHO,11.140000343322754,11.170000076293945,10.050000190734863,10.199999809265137,35825700,9.854291915893555,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,SHO,10.220000267028809,10.640000343322754,10.029999732971191,10.279999732971191,32484300,9.93157958984375,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,SHO,10.40999984741211,10.529999732971191,9.869999885559082,10.460000038146973,30190600,10.105480194091797,0.09,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.489999771118164,10.859999656677246,10.0,10.359999656677246,45694500,10.097010612487793,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.390000343322754,10.529999732971191,9.390000343322754,10.430000305175781,61834400,10.165234565734863,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.319999694824219,10.890000343322754,9.649999618530273,10.319999694824219,43051100,10.058025360107422,0.09,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.329999923706055,10.569999694824219,9.970000267028809,10.09000015258789,50494300,9.918074607849121,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.119999885559082,11.100000381469727,9.880000114440918,10.75,57531600,10.566828727722168,0.0,0.0
3M,USD,37793000.0,0.11,159151000.0,38540000.0,2841004203.0,54793000.0,127037000.0,2697940000.0,239263000.0,2130434203.0,26142000.0,-534121000.0,984810000.0,2024,0,10.770000457763672,12.40999984741211,10.65999984741211,11.84000015258789,69368300,11.638257026672363,0.09,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,11.140000343322754,11.170000076293945,10.050000190734863,10.199999809265137,35825700,9.854291915893555,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.220000267028809,10.640000343322754,10.029999732971191,10.279999732971191,32484300,9.93157958984375,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.40999984741211,10.529999732971191,9.869999885559082,10.460000038146973,30190600,10.105480194091797,0.09,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.489999771118164,10.859999656677246,10.0,10.359999656677246,45694500,10.097010612487793,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.390000343322754,10.529999732971191,9.390000343322754,10.430000305175781,61834400,10.165234565734863,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.319999694824219,10.890000343322754,9.649999618530273,10.319999694824219,43051100,10.058025360107422,0.09,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.329999923706055,10.569999694824219,9.970000267028809,10.09000015258789,50494300,9.918074607849121,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.119999885559082,11.100000381469727,9.880000114440918,10.75,57531600,10.566828727722168,0.0,0.0
3M,USD,34110000.0,-0.003694,115542000.0,18007000.0,3024195796.0,46606000.0,103256000.0,2657657000.0,239112000.0,2073488796.0,3249000.0,-552989000.0,991746000.0,2024,0,10.770000457763672,12.40999984741211,10.65999984741211,11.84000015258789,69368300,11.638257026672363,0.09,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,11.140000343322754,11.170000076293945,10.050000190734863,10.199999809265137,35825700,9.854291915893555,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.220000267028809,10.640000343322754,10.029999732971191,10.279999732971191,32484300,9.93157958984375,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.40999984741211,10.529999732971191,9.869999885559082,10.460000038146973,30190600,10.105480194091797,0.09,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.489999771118164,10.859999656677246,10.0,10.359999656677246,45694500,10.097010612487793,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.390000343322754,10.529999732971191,9.390000343322754,10.430000305175781,61834400,10.165234565734863,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.319999694824219,10.890000343322754,9.649999618530273,10.319999694824219,43051100,10.058025360107422,0.09,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.329999923706055,10.569999694824219,9.970000267028809,10.09000015258789,50494300,9.918074607849121,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.119999885559082,11.100000381469727,9.880000114440918,10.75,57531600,10.566828727722168,0.0,0.0
3M,USD,34109000.0,-0.02,107199000.0,10971000.0,3370626917.0,30493000.0,96748000.0,2663817000.0,841047000.0,2377767917.0,836000.0,-574940000.0,1002619000.0,2024,0,10.770000457763672,12.40999984741211,10.65999984741211,11.84000015258789,69368300,11.638257026672363,0.09,0.0
3M,USD,50371000.0,0.01,72334000.0,17172000.0,2920398573.0,32031000.0,107233000.0,2637817000.0,516559000.0,1893281573.0,5255000.0,-591394000.0,1019174000.0,2025,0,11.84000015258789,12.270000457763672,11.15999984741211,11.329999923706055,43921600,11.222322463989258,0.0,0.0
3M,USD,50371000.0,0.01,72334000.0,17172000.0,2920398573.0,32031000.0,107233000.0,2637817000.0,516559000.0,1893281573.0,5255000.0,-591394000.0,1019174000.0,2025,0,11.130000114440918,11.510000228881836,10.350000381469727,10.479999542236328,36755700,10.380400657653809,0.0,0.0
3M,USD,50371000.0,0.01,72334000.0,17172000.0,2920398573.0,32031000.0,107233000.0,2637817000.0,516559000.0,1893281573.0,5255000.0,-591394000.0,1019174000.0,2025,0,10.489999771118164,10.670000076293945,9.279999732971191,9.40999984741211,45644300,9.32056999206543,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,9.640000343322754,9.65999984741211,8.699999809265137,8.899999618530273,46258600,8.527740478515625,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.90999984741211,9.149999618530273,8.319999694824219,8.470000267028809,52765400,8.115728378295898,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.569999694824219,8.640000343322754,8.079999923706055,8.449999809265137,33177500,8.096562385559082,0.03,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.420000076293945,8.789999961853027,8.119999885559082,8.229999542236328,42348500,7.914336681365967,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.260000228881836,8.789999961853027,7.739999771118164,8.789999961853027,42577000,8.452857971191406,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.75,9.180000305175781,8.180000305175781,8.729999542236328,45542100,8.395159721374512,0.03,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.729999542236328,9.1899995803833,8.539999961853027,8.569999694824219,32045000,8.269014358520508,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,8.609999656677246,9.449999809265137,8.600000381469727,9.279999732971191,35651900,8.95407772064209,0.0,0.0
3M,USD,155744000.0,0.03,120064000.0,23001000.0,3193923153.0,12366000.0,133288000.0,2816583000.0,1174733000.0,2025599153.0,8358000.0,-649757000.0,1589555000.0,2024,DRH,9.270000457763672,10.0,8.989999771118164,9.029999732971191,67268500,8.712858200073242,0.23,0.0
